239	231
185	168
241	195
227	234
134	175
188	189
134	205
123	180
127	180
131	239
134	205
123	232
185	168
155	107
155	180
127	144
155	123
155	127
229	111
229	214
229	167
241	195
158	217
227	234
180	107
180	123
158	191
158	217
155	123
155	127
180	107
145	189
127	180
131	239
239	157
239	244
180	107
180	155
155	107
155	180
180	155
180	107
180	107
180	155
180	107
180	107
180	123
131	235
131	239
204	208
204	208
123	180
165	180
227	114
227	114
123	180
241	234
241	195
241	234
226	160
127	123
127	232
165	180
161	180
234	114
234	227
244	144
244	198
127	123
127	155
155	180
185	168
144	198
144	244
104	216
104	216
123	232
185	189
131	178
131	235
227	234
232	227
232	227
229	246
180	165
180	123
226	160
180	165
161	180
180	161
180	234
131	178
131	235
205	143
204	208
204	135
204	138
204	154
204	156
204	246
217	158
165	209
234	227
127	123
117	228
158	217
217	158
165	132
158	217
128	174
158	217
158	217
217	158
155	123
155	127
155	123
155	127
158	217
158	217
233	222
123	127
144	198
144	244
209	166
234	227
234	227
227	234
158	217
234	227
227	114
123	180
227	234
226	189
113	148
113	187
158	217
158	217
158	217
180	107
230	128
230	128
230	128
180	127
123	180
226	189
165	188
180	123
180	227
227	234
234	227
227	180
114	227
123	232
158	217
158	217
158	217
158	217
204	157
234	227
238	114
238	155
238	227
238	234
238	241
158	217
239	178
239	206
104	216
175	110
104	216
175	110
153	160
153	177
114	227
114	234
114	238
114	241
232	227
158	217
234	114
234	227
234	238
234	241
227	234
227	155
227	114
180	227
180	123
180	227
208	176
208	189
180	155
180	123
132	143
180	227
208	176
208	189
123	232
155	123
155	127
155	180
239	158
144	198
144	244
158	239
127	155
234	227
158	239
158	217
217	158
158	217
158	217
158	217
158	217
123	180
165	166
165	209
158	217
158	217
158	218
123	127
127	180
117	171
127	123
127	155
158	217
117	171
117	171
206	178
206	186
206	235
135	161
178	186
178	206
153	197
234	241
158	217
127	155
123	180
180	155
180	155
113	128
113	148
127	180
135	161
180	155
180	161
158	217
158	217
185	168
134	114
189	143
165	180
178	186
178	206
178	231
189	143
227	234
227	238
241	132
241	165
241	234
189	143
158	217
158	217
158	217
144	107
158	217
134	114
134	114
135	204
107	144
158	239
123	232
144	107
158	217
241	114
241	227
241	234
241	238
158	217
144	107
135	204
204	135
241	195
107	144
144	107
134	114
158	217
107	180
107	198
227	114
144	107
138	166
138	209
158	217
143	189
180	165
222	247
158	217
175	110
180	161
161	180
180	161
189	143
161	135
135	204
107	144
239	178
239	186
239	206
144	107
135	204
101	135
101	149
101	161
107	144
107	180
107	198
165	132
165	166
165	209
107	144
175	110
144	107
232	111
144	107
123	232
127	144
107	144
144	127
127	232
184	166
238	114
238	155
238	227
238	234
238	241
158	217
204	135
204	157
127	232
127	232
158	239
158	239
158	239
217	158
158	217
235	178
235	186
235	206
235	239
185	189
127	144
127	232
144	107
175	110
175	110
241	195
178	186
178	206
158	217
107	144
144	107
107	144
158	217
144	107
180	155
187	113
187	128
148	187
165	209
226	189
144	107
165	180
227	114
227	234
227	238
227	241
226	189
158	217
123	180
127	123
232	227
232	123
158	217
158	239
185	145
235	131
235	178
235	206
235	239
114	227
114	234
114	238
114	241
227	234
227	238
114	227
114	234
114	238
114	241
241	195
165	180
238	114
238	155
238	227
238	234
238	241
158	217
158	217
226	105
241	195
226	189
226	189
180	165
180	165
226	105
131	178
131	206
131	235
131	239
204	208
204	208
227	238
227	238
204	237
204	135
123	232
123	127
204	135
236	224
158	217
144	107
165	132
217	158
239	131
239	178
239	206
239	235
222	247
144	107
123	107
204	135
107	144
107	144
241	195
144	107
144	107
239	212
239	131
239	178
239	206
239	235
144	107
113	118
113	128
113	187
113	215
123	107
107	144
107	144
144	107
144	107
123	180
230	202
230	210
230	219
158	217
227	234
144	107
241	195
113	187
234	114
234	155
234	227
234	238
234	241
206	178
206	186
206	235
227	107
174	110
239	178
239	206
239	235
174	110
239	125
239	126
239	131
239	186
239	190
239	206
239	231
239	235
114	227
114	234
114	238
114	241
217	158
113	187
185	217
198	144
204	157
238	114
238	155
238	227
238	234
238	241
107	144
204	239
114	241
144	107
107	144
144	107
144	107
227	114
227	114
227	234
227	238
227	241
232	227
166	132
166	209
233	125
233	222
233	235
158	178
158	206
158	235
158	239
107	144
107	144
114	227
114	227
114	234
114	238
114	241
227	234
206	178
206	235
144	107
235	178
235	206
127	114
114	227
114	234
114	238
114	241
134	114
217	158
227	114
114	227
114	234
114	238
114	241
227	114
227	114
158	217
241	195
123	127
241	195
144	107
155	123
155	127
155	180
144	107
144	198
204	157
107	144
204	239
144	107
107	144
144	107
144	107
166	132
166	209
107	144
107	144
144	107
180	155
144	107
155	123
155	127
155	180
144	107
144	198
113	148
233	108
114	227
234	114
234	155
234	227
234	238
234	241
174	118
123	232
114	134
158	217
241	114
241	227
123	232
246	157
246	176
246	204
246	208
246	239
123	232
204	203
134	114
198	144
185	116
227	241
123	180
144	127
114	227
114	227
158	217
241	195
180	155
185	169
142	120
178	131
178	206
189	143
189	143
204	203
239	246
142	224
238	114
238	155
238	227
238	234
238	241
230	219
127	123
127	180
127	123
127	180
114	227
227	238
114	227
114	227
114	234
114	238
114	241
234	114
234	155
234	227
234	238
234	241
114	134
127	155
123	127
123	155
158	217
127	123
247	178
247	186
247	206
247	222
247	235
226	189
107	144
138	173
180	123
180	127
127	123
127	180
180	155
186	126
186	178
186	235
186	239
186	178
186	206
186	235
208	212
239	212
226	189
107	144
233	235
117	171
117	229
241	195
241	234
144	107
234	227
165	166
165	209
158	131
158	217
158	231
158	235
158	217
158	217
158	223
227	234
144	107
185	189
127	155
227	234
234	227
158	217
241	195
234	114
234	155
234	227
234	238
234	241
191	217
114	227
144	198
117	171
117	229
153	131
114	241
227	114
158	217
117	171
117	229
127	155
180	123
165	166
165	209
180	123
117	171
117	229
160	125
160	145
160	189
160	218
160	222
230	202
230	210
230	219
123	232
114	227
123	232
114	227
158	217
204	135
217	158
227	234
129	108
129	164
129	170
158	217
234	227
227	155
158	217
129	108
129	164
129	170
226	189
123	180
238	227
158	217
241	195
180	227
227	114
227	155
227	180
227	180
222	160
174	118
238	114
238	155
238	227
238	234
238	241
127	155
206	178
206	186
206	235
158	217
233	160
204	135
222	247
186	178
186	206
186	235
222	233
222	247
160	222
226	189
206	178
206	235
206	239
206	247
123	180
147	189
180	227
227	155
227	180
107	144
158	217
107	144
185	145
185	107
180	227
180	227
233	222
241	155
158	217
188	145
158	131
158	235
144	107
127	155
114	227
175	110
241	227
114	195
114	234
114	238
114	241
234	227
229	104
229	111
229	117
229	167
229	171
229	214
229	228
229	248
165	166
165	209
185	102
185	145
185	165
185	189
185	225
241	155
114	227
114	234
114	238
114	241
114	227
114	234
114	238
114	241
229	104
229	111
229	117
229	167
229	171
229	214
229	228
229	248
144	107
241	234
241	238
158	217
226	189
158	217
241	114
241	195
241	227
241	234
241	238
234	114
234	155
234	227
234	238
234	241
233	222
218	226
241	195
175	110
241	195
226	218
180	227
180	227
218	226
203	212
229	104
229	111
229	117
229	167
229	171
229	214
229	228
229	248
165	166
165	209
185	107
229	104
229	111
229	117
229	167
229	171
229	214
229	228
229	248
185	107
226	189
107	180
227	114
227	234
114	227
114	234
114	238
114	241
204	135
204	157
204	239
204	246
227	234
144	155
234	227
166	132
166	184
166	209
127	123
127	232
227	127
117	228
185	145
185	189
239	158
235	131
235	178
235	186
144	198
158	217
158	239
127	155
144	127
123	232
239	158
246	141
246	154
246	157
246	176
246	204
246	208
246	212
246	237
246	239
158	217
179	183
241	195
144	107
144	198
144	107
144	198
226	105
245	179
158	217
204	135
204	157
204	239
204	246
127	155
166	132
166	184
166	209
117	228
153	131
234	114
234	227
234	238
234	241
117	171
208	202
208	219
158	217
232	155
144	198
227	114
158	217
227	238
234	114
234	155
234	227
234	238
234	241
114	227
123	232
158	217
227	234
114	227
227	238
227	238
227	234
113	187
223	158
113	174
166	132
166	165
166	184
166	209
114	227
241	105
227	234
158	217
158	223
234	227
241	195
174	118
205	134
227	234
238	227
117	171
158	217
175	134
175	232
238	227
218	145
239	131
239	178
239	186
239	206
239	235
239	178
239	186
239	206
239	235
185	165
185	107
185	165
175	134
166	132
166	165
166	184
166	209
113	187
174	196
227	114
227	114
217	158
158	217
158	217
127	232
198	107
198	144
174	128
174	148
174	202
174	210
174	219
174	230
158	217
158	217
114	227
114	234
114	238
185	145
110	175
217	158
239	131
239	178
239	186
239	206
239	235
175	110
158	239
175	110
185	217
110	175
158	223
233	231
241	195
158	217
165	180
131	206
131	235
158	217
158	217
175	110
239	131
239	178
239	206
239	235
239	206
208	141
208	154
208	157
208	204
208	237
208	239
208	246
208	202
208	219
153	131
165	180
175	110
110	175
217	158
196	174
233	222
175	110
175	134
158	217
158	217
123	232
231	233
135	204
204	135
228	117
228	184
228	229
123	232
158	217
204	135
241	195
204	157
217	189
246	180
246	180
158	217
198	144
198	144
206	178
206	186
206	235
158	217
217	158
117	167
234	114
234	155
234	227
234	238
234	241
175	110
127	123
127	232
223	158
223	217
175	110
158	217
113	148
113	187
241	134
241	232
217	145
217	189
158	217
158	217
117	228
158	217
222	235
222	247
223	158
223	217
212	203
223	158
223	217
204	135
228	117
228	184
228	229
204	135
204	157
217	189
117	167
129	108
129	164
129	170
117	228
148	113
148	187
113	148
113	187
158	223
134	114
142	136
142	148
142	196
117	173
165	209
134	114
123	198
123	237
144	127
110	175
198	144
238	227
223	160
123	232
203	208
145	189
189	107
189	124
189	130
189	165
189	169
189	229
158	223
107	144
232	127
241	195
238	114
