195	238
195	241
223	160
222	233
135	204
241	227
227	238
241	114
241	195
241	227
241	238
114	195
114	227
114	238
114	241
238	227
223	160
114	227
114	238
239	235
135	204
131	239
241	134
241	232
188	160
131	178
227	114
241	114
117	228
117	171
117	229
114	195
114	195
114	195
144	161
144	161
241	114
158	239
239	158
114	238
238	114
238	195
238	227
238	241
127	238
241	114
114	195
114	227
114	232
188	189
214	184
165	188
239	212
117	245
141	157
117	245
131	231
239	158
239	178
239	235
158	178
158	235
158	239
239	231
135	204
241	114
114	232
114	232
114	227
114	238
239	131
227	195
131	222
114	227
238	114
238	195
238	227
238	241
241	114
114	227
114	241
131	178
131	235
144	161
127	232
114	227
114	241
241	114
227	114
227	195
165	209
165	132
231	233
231	131
231	181
231	190
231	201
231	217
231	222
231	233
231	235
231	239
231	243
231	233
127	232
114	241
135	204
114	232
114	227
227	114
227	114
238	114
238	195
238	227
238	241
239	212
117	229
135	161
238	114
238	195
238	227
238	241
114	227
114	241
238	114
238	195
238	227
238	241
227	238
227	238
227	241
227	195
227	114
239	126
114	227
114	238
227	114
114	127
114	227
127	114
114	227
114	227
127	232
165	105
227	114
131	239
165	105
227	114
114	241
227	114
227	238
239	235
127	232
131	239
127	232
227	195
195	227
114	232
239	190
227	195
227	114
239	212
114	195
114	241
114	227
114	238
114	241
131	178
131	235
114	227
114	241
241	114
241	114
227	195
227	238
127	123
127	232
114	232
227	114
117	179
117	229
195	114
195	227
195	238
195	241
114	232
114	227
227	114
114	227
114	195
114	241
131	239
207	168
195	114
195	227
195	238
195	241
241	114
241	195
241	227
241	238
227	195
227	195
238	114
238	195
238	227
238	241
188	147
188	160
188	189
131	178
131	235
232	241
131	231
131	178
227	114
114	241
114	227
114	227
114	238
114	241
127	123
127	232
241	114
241	195
241	227
241	238
227	114
114	227
227	114
227	238
227	241
131	190
117	171
117	179
117	228
135	204
117	171
117	228
227	205
117	171
117	228
117	171
117	179
117	228
232	241
241	114
241	195
241	227
241	232
241	238
238	114
238	195
238	227
238	241
117	171
241	114
131	178
131	235
114	238
195	241
227	238
241	195
127	179
241	195
227	241
241	195
241	114
241	227
241	238
241	114
241	227
114	241
227	238
114	227
114	238
114	241
241	114
114	134
114	227
114	238
114	241
114	227
114	238
114	241
227	114
114	227
114	238
114	241
227	114
227	238
227	241
241	195
114	241
114	241
241	114
241	227
241	238
241	114
241	227
241	238
227	238
241	114
241	195
241	114
241	114
227	114
144	239
114	241
144	239
127	123
127	179
117	171
179	127
127	179
238	114
238	227
238	241
229	117
201	158
201	217
144	198
114	189
189	114
117	171
117	179
117	228
114	227
114	227
114	195
114	227
114	238
135	204
114	238
114	238
241	114
241	114
239	131
241	195
114	238
241	195
214	165
114	238
114	238
114	241
114	189
227	241
131	239
239	131
114	227
114	227
114	238
227	114
227	238
227	241
114	238
114	238
241	114
241	114
241	114
195	241
117	228
116	107
116	169
241	195
114	238
114	238
131	239
114	238
114	238
241	134
241	195
241	232
127	179
241	114
241	227
241	238
114	232
114	241
127	195
241	114
241	114
241	114
241	114
117	171
241	134
241	195
241	232
241	195
114	134
241	114
114	238
114	241
241	114
241	189
241	195
241	114
241	227
241	238
241	114
241	114
227	238
227	241
227	238
117	171
131	231
114	227
114	238
114	241
241	134
241	195
241	232
241	114
114	238
114	238
114	238
227	241
227	180
131	235
114	227
241	227
241	134
241	195
241	232
135	204
227	238
114	227
226	189
131	231
114	227
117	171
114	238
114	232
158	178
158	235
158	239
114	238
241	134
241	195
241	232
227	241
227	241
241	227
117	228
114	227
114	238
114	241
114	227
241	114
241	195
241	227
241	238
195	241
231	131
231	217
114	238
241	134
241	195
241	232
114	241
214	189
117	171
227	114
241	189
227	114
227	238
227	241
241	134
241	195
241	232
241	134
241	195
241	232
114	227
131	231
131	239
114	241
114	227
114	227
114	227
114	241
114	227
114	238
114	241
241	114
241	114
114	241
144	239
144	167
241	134
241	195
241	232
131	222
131	235
131	239
227	114
227	238
227	241
114	227
114	238
114	238
114	241
241	195
241	227
241	227
114	238
127	179
179	127
232	241
127	179
241	232
195	241
114	227
114	238
114	241
114	227
114	238
114	241
239	231
114	238
114	238
135	204
227	238
189	105
144	239
131	178
131	235
114	227
227	241
114	227
114	238
114	227
114	238
179	127
239	178
239	235
241	227
241	227
241	114
241	134
241	195
241	232
227	238
227	241
117	171
222	226
241	232
114	238
114	238
239	190
239	178
239	235
127	123
127	232
166	108
114	238
116	141
116	169
116	176
116	204
116	208
116	237
241	134
241	195
241	232
227	241
189	105
117	171
239	178
239	231
239	235
114	241
114	227
114	227
114	241
239	131
239	178
239	231
239	235
114	241
127	232
227	114
114	227
114	238
114	238
227	238
131	178
131	235
114	241
241	114
227	114
131	231
131	231
114	227
114	238
114	227
114	238
114	241
227	114
131	222
131	178
131	235
114	134
227	238
239	235
241	114
131	239
114	227
114	238
114	241
114	227
241	134
241	195
241	232
117	171
114	238
135	204
114	227
227	114
114	238
114	227
114	238
165	160
165	185
165	218
114	238
241	134
241	195
241	232
241	114
227	241
131	178
131	235
114	227
114	238
114	241
231	222
231	233
114	227
114	227
114	238
114	238
114	227
241	134
241	195
241	232
227	238
239	158
227	114
114	227
241	134
241	195
241	232
114	238
231	131
231	181
231	190
231	201
231	217
231	222
231	233
231	235
231	239
231	243
114	241
214	189
241	114
241	227
241	238
117	171
127	232
127	123
127	232
114	227
241	232
241	134
241	195
241	232
114	227
114	238
227	238
131	239
117	228
117	171
239	231
131	178
131	235
241	189
131	178
131	235
131	231
131	235
131	239
131	243
241	134
241	195
241	232
227	114
241	189
227	114
232	241
114	227
114	238
114	238
114	241
241	114
241	227
241	238
114	227
214	189
241	134
241	195
241	232
227	114
135	204
241	114
241	189
127	232
227	238
227	238
227	238
227	114
227	238
227	241
131	239
131	239
239	178
241	134
241	195
241	232
241	114
241	227
241	238
114	227
241	114
241	227
241	238
114	227
144	198
127	232
116	169
114	134
114	227
114	238
114	241
241	114
241	227
241	238
241	238
241	114
241	227
241	238
241	134
241	195
241	232
241	232
227	114
227	238
227	241
227	114
227	238
227	241
241	227
241	189
227	238
227	238
114	134
127	179
241	134
241	195
241	232
114	232
241	114
241	227
241	238
227	114
114	227
226	160
227	114
114	238
114	227
179	127
117	171
227	238
117	171
226	189
241	134
241	195
241	232
117	171
227	114
114	227
241	114
145	189
241	114
241	227
227	114
189	105
127	232
105	189
241	238
127	232
241	134
241	195
241	232
227	114
227	238
127	232
204	135
144	198
227	238
114	227
241	114
241	227
241	238
127	179
227	114
144	198
114	227
114	238
114	241
227	114
227	238
227	241
241	134
241	195
241	232
105	189
114	227
114	238
114	227
135	204
135	204
114	241
241	134
241	195
241	232
241	114
241	238
114	238
114	241
241	227
114	227
144	198
144	198
241	134
241	195
241	232
241	189
189	241
241	189
241	189
241	134
241	195
241	232
189	226
204	135
114	241
114	241
227	114
227	238
154	246
154	246
227	238
114	227
114	238
114	241
114	227
227	114
227	114
227	238
227	241
208	212
227	238
123	144
227	114
227	238
227	241
135	204
135	204
204	119
114	227
114	227
158	239
114	227
114	238
114	241
154	204
154	246
241	114
241	114
114	227
114	241
241	134
241	195
241	232
241	227
131	239
114	241
227	241
204	119
227	238
227	238
241	114
241	227
241	238
241	134
241	195
241	232
241	210
241	114
241	123
241	227
241	238
241	227
219	201
127	238
227	114
241	134
114	227
158	239
114	232
114	238
114	241
241	114
241	134
241	195
241	232
114	227
221	173
165	188
131	239
114	134
114	227
114	232
114	241
204	119
135	204
204	141
204	154
204	157
204	208
204	237
204	246
204	119
241	114
114	238
158	239
127	232
227	114
127	232
127	238
114	227
